History
"[(31, 23, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10)]"
"[(39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (31, 30, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10)]"
"[(1, 0, 41, 1, 10), 2, (9, 1, 19, 2, 10), 2, (1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10)]"
"[(9, 1, 19, 2, 10), 2, (1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10)]"
"[(1, 9, 19, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10)]"
"[(2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10)]"
"[(3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10)]"
"[(11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10)]"
"[(12, 11, 19, 5, 10), 2, (13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10)]"
"[(13, 12, 29, 6, 10), 2, (5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10)]"
"[(5, 13, 29, 5, 10), 1, (6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10)]"
"[(6, 5, 19, 6, 10), 2, (7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10)]"
"[(7, 6, 19, 7, 10), 1, (15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10)]"
"[(15, 7, 29, 8, 10), 1, (23, 15, 19, 9, 10), 1, (31, 23, 46, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10), 1, (39, 31, 29, 11, 10)]"
"[(30, 31, 29, 9, 10), 2, (38, 30, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (38, 30, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (31, 39, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 29, 11, 10)]"
"[(39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10)]"
"[(55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (47, 47, 54, 12, 10), 2, (39, 47, 46, 11, 10)]"
"[(11, 3, 19, 4, 10), 3, (3, 11, 35, 3, 10), 3, (3, 3, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10)]"
"[(3, 11, 35, 3, 10), 3, (3, 3, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10)]"
"[(4, 3, 29, 4, 10), 3, (4, 4, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (5, 13, 19, 5, 10), 2, (5, 5, 29, 5, 10), 2, (13, 5, 19, 6, 10), 2, (14, 13, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (22, 23, 29, 8, 10), 1, (21, 22, 29, 7, 10), 3, (22, 21, 19, 8, 10)]"
"[(22, 21, 19, 8, 10), 2, (14, 22, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10)]"
"[(14, 22, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10)]"
"[(6, 14, 29, 6, 10), 2, (7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10)]"
"[(7, 6, 19, 7, 10), 1, (7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10)]"
"[(7, 7, 19, 7, 10), 1, (6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10)]"
"[(6, 7, 29, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10)]"
"[(14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10)]"
"[(15, 14, 29, 8, 10), 1, (14, 15, 29, 7, 10), 2, (6, 14, 29, 6, 10), 2, (14, 6, 29, 7, 10), 2, (15, 14, 29, 8, 10), 1, (23, 15, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10)]"
"[(0, 0, 19, 0, 10), 2, (1, 0, 41, 1, 10), 2, (9, 1, 41, 2, 10), 3, (1, 9, 19, 1, 10), 2, (2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10)]"
"[(1, 0, 41, 1, 10), 2, (9, 1, 41, 2, 10), 3, (1, 9, 19, 1, 10), 2, (2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10)]"
"[(9, 1, 41, 2, 10), 3, (1, 9, 19, 1, 10), 2, (2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10)]"
"[(1, 9, 19, 1, 10), 2, (2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10)]"
"[(2, 1, 19, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10)]"
"[(3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10)]"
"[(11, 3, 35, 4, 10), 3, (12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10)]"
"[(12, 11, 19, 5, 10), 2, (20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10)]"
"[(20, 12, 19, 6, 10), 2, (21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10)]"
"[(21, 20, 29, 7, 10), 3, (13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10)]"
"[(13, 21, 29, 6, 10), 2, (14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10)]"
"[(14, 13, 29, 7, 10), 2, (22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 29, 10, 10)]"
"[(22, 14, 29, 8, 10), 2, (30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 29, 10, 10), 2, (31, 31, 29, 10, 10)]"
"[(30, 22, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 29, 10, 10), 2, (31, 31, 29, 10, 10), 1, (39, 31, 29, 11, 10)]"
"[(22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 29, 10, 10), 2, (31, 31, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10)]"
"[(23, 22, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (31, 39, 46, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 29, 10, 10), 2, (31, 31, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10)]"
"[(0, 0, 41, 0, 10), 2, (1, 0, 41, 1, 10), 2, (1, 1, 41, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (5, 4, 29, 5, 10), 2, (6, 5, 19, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (15, 15, 29, 8, 10), 1, (14, 15, 19, 7, 10), 1, (22, 14, 29, 8, 10)]"
"[(1, 0, 41, 1, 10), 2, (1, 1, 41, 1, 10), 2, (2, 1, 42, 2, 10), 2, (3, 2, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (5, 4, 29, 5, 10), 2, (6, 5, 19, 6, 10), 2, (14, 6, 19, 7, 10), 2, (15, 14, 29, 8, 10), 1, (15, 15, 29, 8, 10), 1, (14, 15, 19, 7, 10), 1, (22, 14, 29, 8, 10), 2, (23, 22, 19, 9, 10)]"
